,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1284,1284,5043,1951,SMA,Menikah,26997000.0,0,0,05-11-2012,89,7000,23000,78000,133000,49000,144000,2,4,2,5,7,0,0,0,0,0,0,3,11,0
1285,1285,5267,1970,S1,Cerai,33986000.0,1,0,14-03-2013,43,16000,2000,18000,2000,1000,5000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1286,1286,339,1972,S3,Menikah,57091000.0,0,1,23-11-2012,82,462000,0,24000,6000,0,4000,2,9,2,5,7,0,1,0,0,0,0,3,11,1
1287,1287,2516,1969,D3,Menikah,46831000.0,1,1,08-06-2013,84,22000,2000,10000,6000,4000,34000,2,1,2,2,4,0,0,0,0,0,0,3,11,0
1288,1288,9010,1972,S2,Menikah,83151000.0,0,0,10-02-2013,80,968000,147000,842000,137000,42000,210000,1,5,7,10,2,1,0,1,1,0,0,3,11,1
1289,1289,378,1971,S1,Menikah,52531000.0,0,0,30-12-2012,68,283000,112000,151000,51000,72000,125000,2,7,2,10,6,0,0,0,0,0,0,3,11,0
1290,1290,4808,1956,S1,Menikah,15759000.0,0,0,05-09-2013,12,1000,2000,5000,6000,0,3000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1291,1291,5068,1971,S1,Lajang,22804000.0,1,0,31-07-2013,75,14000,1000,7000,2000,1000,1000,1,2,0,2,9,0,0,0,0,0,0,3,11,0
1292,1292,7628,1973,D3,Menikah,43050000.0,1,0,18-03-2014,10,30000,5000,24000,6000,3000,8000,2,2,0,4,5,0,0,0,0,0,0,3,11,0
1293,1293,7128,1977,S3,Lajang,42997000.0,1,1,07-12-2013,91,4000,0,5000,0,1000,5000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1294,1294,2811,1963,S3,Lajang,48918000.0,1,1,12-04-2014,21,52000,0,9000,0,0,1000,2,1,0,4,4,0,0,0,0,0,0,3,11,0
1295,1295,3551,1954,S2,Bertunangan,60033000.0,0,1,29-03-2014,28,62000,1000,57000,19000,11000,48000,2,2,1,5,2,0,0,0,0,0,0,3,11,0
1296,1296,1663,1978,S3,Bertunangan,34043000.0,1,0,25-10-2013,97,20000,2000,14000,3000,0,10000,1,2,0,2,9,0,0,0,0,0,0,3,11,0
1297,1297,5543,1966,S1,Bertunangan,57811000.0,0,1,24-06-2013,49,545000,7000,114000,37000,21000,78000,5,7,2,11,5,0,1,0,0,0,0,3,11,0
1298,1298,1577,1946,S1,Menikah,78569000.0,0,0,19-02-2014,14,558000,79000,622000,207000,175000,95000,1,4,6,4,1,0,0,1,0,0,0,3,11,1
1299,1299,10641,1978,S1,Lajang,7500000.0,1,1,27-12-2012,5,6000,5000,4000,13000,4000,25000,4,2,1,3,6,0,0,0,0,0,0,3,11,0
1300,1300,5336,1971,S2,Bertunangan,157733000.0,1,0,04-06-2013,37,39000,1000,9000,2000,0,8000,0,1,0,1,1,0,0,0,0,0,0,3,11,0
1301,1301,6024,1953,S1,Bertunangan,94384000.0,0,0,04-03-2013,62,1111000,24000,790000,160000,45000,172000,0,5,8,5,2,0,1,1,1,0,0,3,11,1
1302,1302,1878,1985,D3,Menikah,23148000.0,0,0,18-02-2014,83,4000,6000,8000,6000,3000,10000,1,2,0,3,7,0,0,0,0,0,0,3,11,0
1303,1303,3099,1970,S1,Cerai,44267000.0,1,1,25-02-2013,48,183000,5000,65000,3000,5000,49000,5,5,2,4,9,0,0,0,0,0,0,3,11,0
1304,1304,6055,1979,S1,Menikah,71626000.0,0,0,01-11-2012,94,546000,72000,376000,94000,145000,72000,1,5,5,8,3,0,1,0,0,0,0,3,11,0
1305,1305,5841,1966,S1,Bertunangan,60894000.0,0,1,28-06-2013,61,606000,7000,155000,10000,0,54000,5,10,3,8,7,0,0,0,0,0,0,3,11,0
1306,1306,3972,1976,S1,Bertunangan,50200000.0,1,1,03-04-2013,70,266000,6000,51000,8000,6000,64000,6,7,1,5,8,0,0,0,0,0,0,3,11,0
1307,1307,4394,1965,S3,Menikah,81051000.0,0,0,23-05-2014,43,1142000,29000,249000,38000,29000,14000,1,5,5,12,2,0,1,1,0,0,0,3,11,0
1308,1308,5758,1982,S1,Menikah,65169000.0,0,0,14-01-2014,23,1074000,0,69000,0,0,46000,1,10,4,13,6,1,0,1,1,1,0,3,11,1
1309,1309,6658,1972,S1,Bertunangan,59868000.0,0,1,22-07-2013,37,771000,51000,154000,54000,10000,154000,7,11,2,12,6,0,0,0,0,0,0,3,11,0
1310,1310,4603,1960,S3,Menikah,65695000.0,0,1,31-01-2014,50,371000,32000,189000,0,58000,6000,2,5,4,10,4,0,0,0,0,0,0,3,11,0
1311,1311,8427,1956,S2,Lajang,64857000.0,0,0,23-11-2012,78,556000,14000,717000,210000,0,43000,1,7,5,10,4,0,0,0,0,0,0,3,11,0
1312,1312,10260,1965,S2,Bertunangan,45143000.0,0,1,26-08-2013,74,202000,5000,74000,11000,5000,14000,3,6,1,5,7,0,0,0,0,0,0,3,11,0
1313,1313,7143,1955,D3,Bertunangan,74805000.0,0,1,06-11-2013,14,209000,162000,209000,41000,162000,37000,5,4,7,10,2,0,0,0,0,0,0,3,11,0
1314,1314,8789,1989,D3,Menikah,59060000.0,1,0,11-01-2014,77,35000,40000,111000,36000,40000,12000,3,3,1,7,4,0,0,0,0,0,0,3,11,0
1315,1315,6197,1962,S3,Lajang,27238000.0,1,1,20-04-2013,39,37000,0,17000,0,0,3000,3,3,0,3,9,0,0,0,0,0,0,3,11,0
1316,1316,4554,1965,S1,Bertunangan,47009000.0,0,1,01-10-2013,89,171000,45000,73000,59000,10000,90000,4,3,2,8,4,0,0,0,0,0,0,3,11,0
1317,1317,4937,1973,D3,Menikah,46094000.0,1,1,10-06-2014,62,12000,2000,20000,3000,2000,5000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1318,1318,1920,1972,S1,Menikah,40321000.0,1,1,29-07-2013,59,44000,4000,21000,6000,0,27000,2,3,0,3,7,0,0,0,0,0,0,3,11,0
1319,1319,8749,1984,S1,Bertunangan,37235000.0,1,0,01-02-2014,68,20000,2000,9000,4000,6000,20000,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1320,1320,1650,1960,S2,Menikah,81843000.0,0,0,22-04-2013,13,779000,86000,537000,34000,69000,138000,1,5,9,12,3,0,0,0,0,0,0,3,11,0
1321,1321,10377,1958,S2,Bertunangan,46692000.0,0,1,06-06-2013,37,170000,6000,97000,24000,12000,88000,3,6,1,5,6,0,0,0,0,0,0,3,11,0
1322,1322,9206,1968,S1,Bertunangan,77382000.0,0,1,07-01-2014,36,491000,48000,231000,112000,105000,134000,2,5,7,12,1,0,0,1,0,0,0,3,11,0
1323,1323,10971,1977,S1,Lajang,37774000.0,2,0,03-09-2012,28,173000,8000,107000,7000,2000,176000,4,7,2,3,9,1,0,0,0,0,1,3,11,1
1324,1324,6398,1974,SMA,Menikah,18393000.0,1,0,29-03-2014,2,7000,10000,13000,16000,0,4000,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1325,1325,9212,1962,S2,Menikah,72828000.0,0,1,14-02-2013,17,1205000,0,235000,19000,14000,205000,6,6,3,13,7,0,0,0,0,0,0,3,11,0
1326,1326,7937,1982,S1,Menikah,24711000.0,0,0,18-04-2014,86,10000,7000,25000,6000,3000,7000,1,3,0,3,7,0,0,0,0,0,0,3,11,0
1327,1327,839,1975,S3,Menikah,45503000.0,1,0,25-09-2013,54,97000,4000,44000,6000,1000,18000,1,3,1,4,5,0,0,0,0,0,0,3,11,0
1328,1328,4246,1982,S2,Lajang,6560000.0,0,0,12-12-2013,2,67000,11000,26000,4000,3000,262000,0,1,0,1,17,0,0,0,0,0,0,3,11,0
1329,1329,158,1945,S3,Bertunangan,71604000.0,0,0,17-11-2013,3,345000,53000,528000,98000,75000,97000,1,8,3,5,4,1,0,0,0,0,0,3,11,1
1330,1330,4832,1979,S1,Menikah,27244000.0,1,0,07-03-2014,84,6000,5000,17000,3000,24000,46000,2,2,2,2,7,0,0,0,0,0,0,3,11,0
1331,1331,5621,1969,S1,Menikah,48752000.0,1,1,12-12-2012,8,73000,57000,100000,71000,15000,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1
1332,1332,1945,1962,S1,Menikah,71434000.0,0,1,18-09-2013,4,711000,36000,217000,172000,96000,168000,3,7,4,7,4,0,1,0,1,0,0,3,11,0
1333,1333,5147,1948,S1,Lajang,90842000.0,0,0,29-07-2013,57,774000,70000,118000,182000,187000,93000,1,4,9,13,1,0,0,0,0,0,0,3,11,0
1334,1334,2535,1978,S2,Menikah,88097000.0,1,0,18-08-2012,24,163000,0,480000,0,126000,75000,1,6,5,8,9,0,1,1,1,0,0,3,11,1
1335,1335,11039,1975,S1,Menikah,51948000.0,0,1,17-09-2013,51,82000,33000,54000,71000,30000,41000,2,5,2,4,5,0,0,0,0,0,0,3,11,0
1336,1336,9495,1982,S1,Bertunangan,71853000.0,0,0,08-05-2013,29,358000,108000,413000,141000,97000,32000,1,2,8,6,1,0,0,0,0,0,0,3,11,0
1337,1337,9635,1983,S2,Menikah,35876000.0,0,0,20-04-2014,13,66000,2000,40000,4000,3000,14000,1,3,1,3,6,0,0,0,0,0,0,3,11,0
1338,1338,2173,1952,S1,Janda,40049000.0,0,1,16-10-2013,23,13000,6000,7000,0,3000,3000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1339,1339,942,1982,S1,Lajang,39660000.0,1,0,08-08-2012,36,139000,13000,78000,20000,13000,36000,3,7,1,3,9,0,0,0,0,0,0,3,11,1
1340,1340,9386,1962,S1,Bertunangan,50127000.0,0,1,29-05-2014,88,274000,0,21000,4000,6000,15000,1,5,1,6,6,0,1,0,0,0,0,3,11,0
1341,1341,5510,1977,S2,Menikah,43263000.0,0,1,21-11-2012,2,262000,6000,61000,0,10000,102000,3,5,2,6,5,0,0,0,0,0,0,3,11,0
1342,1342,873,1949,S2,Menikah,62845000.0,1,1,01-10-2012,3,1099000,0,45000,0,0,34000,11,3,4,10,8,0,1,0,0,0,0,3,11,1
1343,1343,2253,1990,S1,Menikah,18929000.0,0,0,16-02-2013,15,32000,0,8000,23000,4000,18000,1,1,0,4,6,0,0,0,0,0,0,3,11,0
1344,1344,5181,1982,SMA,Lajang,24367000.0,1,0,20-03-2013,58,2000,4000,2000,0,11000,5000,1,1,0,2,9,0,0,0,0,0,0,3,11,0
1345,1345,979,1975,S1,Lajang,33249000.0,1,0,20-02-2013,11,6000,10000,21000,19000,14000,42000,2,2,1,3,6,0,0,0,0,0,0,3,11,0
1346,1346,10390,1959,D3,Menikah,26887000.0,0,1,10-02-2013,27,6000,7000,4000,3000,4000,6000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1347,1347,4698,1983,S3,Menikah,50150000.0,0,0,20-06-2013,32,135000,46000,92000,65000,61000,11000,2,5,2,7,5,0,0,0,0,0,0,3,11,0
1348,1348,7793,1976,S1,Bertunangan,62061000.0,0,1,31-08-2013,12,641000,7000,84000,0,30000,38000,3,10,4,7,6,0,1,0,0,0,0,3,11,0
1349,1349,1745,1962,S3,Cerai,85696000.0,0,0,03-05-2013,88,714000,76000,395000,116000,0,12000,1,4,6,9,1,0,0,0,0,0,0,3,11,1
1350,1350,10590,1956,S3,Bertunangan,76542000.0,0,0,30-03-2013,91,794000,73000,573000,0,29000,14000,1,4,8,10,2,0,0,0,0,0,0,3,11,0
1351,1351,5080,1993,S1,Lajang,70515000.0,0,0,21-10-2013,12,420000,0,452000,182000,64000,140000,1,6,6,4,2,0,0,0,0,0,0,3,11,1
1352,1352,8369,1987,S1,Bertunangan,18227000.0,1,0,08-11-2012,21,1000,2000,7000,4000,3000,11000,1,0,1,2,8,0,0,0,0,0,0,3,11,0
1353,1353,5232,1965,S1,Menikah,69139000.0,0,1,27-01-2014,23,86000,12000,75000,33000,15000,6000,1,4,1,5,4,0,0,0,0,0,0,3,11,0
1354,1354,2407,1982,S1,Menikah,69109000.0,0,0,09-11-2012,10,823000,25000,459000,124000,29000,95000,1,6,6,7,4,0,0,1,0,0,0,3,11,1
1355,1355,3834,1962,S1,Lajang,69627000.0,0,1,17-03-2013,35,231000,161000,215000,171000,30000,53000,2,8,2,11,5,0,0,0,0,0,0,3,11,0
1356,1356,7912,1978,S1,Menikah,38136000.0,1,0,22-04-2013,69,8000,15000,27000,0,20000,33000,2,3,1,2,8,1,0,0,0,0,0,3,11,0
1357,1357,7712,1946,S3,Lajang,62159000.0,0,0,28-04-2014,68,182000,17000,259000,77000,70000,29000,1,6,2,10,4,0,0,0,0,0,0,3,11,0
1358,1358,1065,1963,S1,Lajang,80695000.0,0,0,29-12-2013,85,557000,129000,984000,193000,37000,18000,1,5,8,5,2,0,0,0,0,0,0,3,11,0
1359,1359,7275,1971,S2,Lajang,33316000.0,1,1,04-10-2013,34,79000,1000,31000,4000,4000,12000,3,2,1,4,6,0,0,0,0,0,0,3,11,0
1360,1360,1343,1968,S1,Bertunangan,58554000.0,1,1,26-09-2012,55,368000,24000,68000,38000,0,88000,6,8,2,6,7,0,0,0,0,0,0,3,11,0
1361,1361,1384,1992,SMA,Menikah,17256000.0,1,0,23-11-2013,10,6000,4000,14000,8000,8000,22000,2,2,1,2,8,1,0,0,0,0,0,3,11,0
1362,1362,9967,1974,S1,Cerai,53034000.0,1,1,30-05-2013,30,160000,15000,196000,15000,11000,50000,8,6,1,7,8,0,0,0,0,0,0,3,11,0
1363,1363,6181,1950,D3,Bertunangan,52203000.0,0,0,31-07-2012,36,488000,21000,238000,56000,108000,28000,1,8,7,11,6,0,0,0,0,0,0,3,11,0
1364,1364,10507,1977,D3,Cerai,59601000.0,0,1,25-07-2013,14,691000,7000,69000,0,7000,23000,4,2,2,7,8,0,1,0,0,0,0,3,11,0
1365,1365,2674,1958,S2,Lajang,75154000.0,0,1,04-09-2012,79,543000,10000,205000,160000,143000,82000,1,6,3,6,3,0,0,0,0,0,0,3,11,1
1366,1366,2698,1976,S1,Lajang,47025000.0,0,1,07-11-2013,52,254000,7000,108000,20000,0,26000,3,6,3,5,6,0,0,0,0,0,0,3,11,0
1367,1367,3231,1973,S1,Menikah,37971000.0,1,0,25-11-2013,97,5000,4000,10000,2000,2000,7000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1368,1368,4096,1968,S2,Cerai,41335000.0,1,0,26-12-2013,24,112000,19000,21000,16000,14000,5000,3,4,1,4,7,0,0,0,0,0,0,3,11,0
1369,1369,10476,1958,S1,Menikah,67267000.0,0,1,13-05-2014,0,134000,11000,59000,15000,2000,30000,1,3,2,5,2,0,0,0,0,0,0,3,11,0
1370,1370,5948,1975,S1,Lajang,57338000.0,0,1,29-04-2014,96,143000,6000,52000,11000,8000,17000,2,4,1,5,5,0,0,0,0,0,0,3,11,0
1371,1371,9140,1960,D3,Bertunangan,50523000.0,1,1,25-12-2013,89,51000,4000,24000,4000,7000,1000,2,2,0,4,6,0,0,0,0,0,0,3,11,0
1372,1372,10258,1965,S2,Lajang,35791000.0,2,1,06-05-2013,94,27000,0,5000,0,0,3000,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1373,1373,5675,1960,S3,Cerai,50611000.0,0,1,04-10-2012,98,459000,0,24000,6000,0,4000,6,4,5,7,6,0,1,0,0,0,0,3,11,0
1374,1374,4743,1969,S3,Menikah,56242000.0,0,1,03-03-2013,72,689000,8000,167000,11000,8000,88000,5,8,4,11,6,0,0,0,0,0,0,3,11,0
1375,1375,8805,1960,S1,Lajang,48904000.0,0,1,02-12-2012,1,283000,10000,38000,0,13000,27000,4,7,2,4,8,0,0,0,0,0,0,3,11,0
1376,1376,1542,1975,S1,Lajang,56243000.0,1,2,30-12-2013,26,347000,0,35000,4000,3000,7000,6,4,2,8,5,0,0,0,0,0,0,3,11,0
1377,1377,6770,1985,S1,Menikah,21355000.0,1,0,20-08-2013,5,5000,13000,14000,0,5000,31000,2,2,1,2,6,1,0,0,0,0,0,3,11,1
1378,1378,8773,1971,S2,Bertunangan,57420000.0,0,1,25-06-2013,22,280000,0,18000,0,0,24000,3,5,1,6,7,0,1,0,0,0,0,3,11,0
1379,1379,10475,1970,S2,Bertunangan,,0,1,01-04-2013,39,187000,5000,65000,26000,20000,14000,2,4,2,6,5,0,0,0,0,0,0,3,11,0
1380,1380,10420,1955,S2,Cerai,46390000.0,0,1,05-05-2014,56,95000,14000,64000,2000,9000,38000,1,4,2,3,7,0,0,0,0,0,0,3,11,0
1381,1381,7514,1956,D3,Bertunangan,54342000.0,1,1,03-07-2013,74,84000,10000,34000,11000,10000,28000,4,3,1,4,6,0,0,0,0,0,0,3,11,0
1382,1382,2902,1958,S1,Bertunangan,,1,1,03-09-2012,87,19000,4000,12000,2000,2000,6000,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1383,1383,4345,1964,D3,Lajang,,1,1,12-01-2014,49,5000,1000,9000,2000,0,4000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1384,1384,793,1973,S1,Menikah,20895000.0,1,0,06-10-2012,24,18000,3000,17000,3000,0,4000,1,2,0,3,9,0,0,0,0,0,0,3,11,0
1385,1385,10909,1948,S1,Menikah,92344000.0,0,0,15-01-2014,9,992000,24000,694000,51000,19000,119000,0,5,10,5,1,1,0,1,0,0,0,3,11,0
1386,1386,3769,1972,S3,Bertunangan,,1,0,02-03-2014,17,25000,1000,13000,0,0,3000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1387,1387,8702,1976,D3,Bertunangan,26907000.0,1,1,20-08-2013,10,9000,1000,7000,0,3000,2000,2,1,0,3,7,0,0,0,0,0,0,3,11,0
1388,1388,4791,1980,S1,Bertunangan,44964000.0,1,1,16-12-2012,35,19000,1000,17000,2000,0,2000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1389,1389,2963,1979,S1,Bertunangan,75507000.0,0,0,02-05-2014,56,709000,93000,374000,104000,80000,80000,1,8,6,6,3,0,0,0,0,0,0,3,11,0
1390,1390,8216,1972,S2,Menikah,53761000.0,1,1,11-10-2013,7,158000,0,76000,13000,7000,71000,6,4,4,3,5,0,0,0,0,0,0,3,11,0
1391,1391,8140,1973,S1,Bertunangan,22682000.0,1,0,03-10-2013,51,10000,14000,29000,4000,2000,36000,3,2,1,4,4,0,0,0,0,0,0,3,11,0
1392,1392,10146,1972,S3,Bertunangan,38887000.0,1,0,02-03-2014,17,25000,1000,13000,0,0,3000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1393,1393,5289,1975,D3,Lajang,41658000.0,1,1,09-11-2012,30,8000,4000,12000,15000,4000,29000,2,1,1,2,4,0,0,0,0,0,0,3,11,0
1394,1394,2587,1972,S3,Menikah,29791000.0,1,0,15-05-2014,21,14000,0,6000,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
1395,1395,4405,1956,S2,Menikah,63915000.0,0,2,30-07-2013,2,622000,7000,115000,30000,0,15000,2,6,3,12,5,0,0,0,0,0,0,3,11,0
1396,1396,8663,1974,S1,Cerai,39996000.0,1,1,22-05-2014,85,11000,0,3000,0,0,1000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1397,1397,2589,1972,S1,Cerai,26759000.0,1,0,07-02-2014,65,25000,3000,16000,8000,5000,2000,2,2,1,3,6,0,0,0,0,0,0,3,11,0
1398,1398,3421,1968,S2,Cerai,63841000.0,0,1,21-04-2013,64,635000,15000,100000,20000,7000,131000,1,9,3,9,6,0,0,0,0,0,0,3,11,0
1399,1399,10490,1969,S3,Menikah,51039000.0,1,1,10-12-2012,11,100000,64000,79000,65000,0,109000,2,6,2,4,7,0,0,0,0,0,0,3,11,0
1400,1400,4094,1961,S1,Menikah,60544000.0,1,1,25-08-2012,92,201000,2000,43000,3000,5000,35000,4,5,1,5,6,0,0,0,0,0,0,3,11,0
1401,1401,9958,1972,S1,Menikah,65685000.0,0,1,29-03-2014,54,642000,14000,49000,0,7000,57000,1,9,2,9,5,0,0,0,0,0,0,3,11,0
1402,1402,2534,1953,S1,Menikah,37716000.0,0,1,21-04-2014,4,97000,1000,41000,6000,2000,41000,2,4,1,3,7,0,0,0,0,0,0,3,11,0
1403,1403,4188,1957,S1,Lajang,36864000.0,0,1,13-08-2012,53,204000,5000,39000,17000,0,89000,3,5,2,4,8,0,0,0,0,0,0,3,11,1
1404,1404,6613,1970,S2,Menikah,44511000.0,1,0,12-10-2012,39,513000,7000,133000,46000,14000,14000,6,8,4,8,8,0,0,0,0,0,0,3,11,0
1405,1405,10827,1967,S3,Menikah,36947000.0,1,1,07-08-2012,49,88000,3000,21000,4000,1000,29000,4,3,0,4,9,0,0,0,0,0,0,3,11,0
1406,1406,5491,1951,S2,Bertunangan,47352000.0,0,1,11-04-2013,70,172000,12000,112000,8000,0,15000,4,6,1,5,7,0,0,0,0,0,0,3,11,0
1407,1407,8402,1953,S2,Menikah,67087000.0,0,1,17-12-2013,40,329000,35000,222000,130000,35000,43000,2,7,5,8,4,0,0,0,0,0,0,3,11,0
1408,1408,8783,1950,S1,Menikah,57045000.0,0,1,08-09-2012,40,296000,13000,104000,11000,13000,17000,3,4,2,9,3,0,0,0,0,0,0,3,11,0
1409,1409,10010,1953,S3,Cerai,36957000.0,1,1,06-09-2012,43,100000,2000,16000,2000,1000,31000,4,3,2,2,9,0,0,0,0,0,0,3,11,1
1410,1410,618,1977,S3,Menikah,69389000.0,0,1,28-09-2012,17,422000,7000,238000,69000,46000,15000,1,7,2,12,4,0,0,0,0,0,0,3,11,0
1411,1411,9121,1972,S1,Menikah,80134000.0,1,0,20-05-2013,40,1218000,16000,272000,104000,0,80000,2,5,3,6,6,0,1,1,1,0,0,3,11,1
1412,1412,361,1969,S2,Menikah,43142000.0,1,1,18-02-2014,84,5000,1000,7000,2000,1000,4000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1413,1413,4310,1944,S1,Menikah,80589000.0,0,0,22-01-2014,25,507000,93000,520000,242000,40000,26000,1,5,10,5,1,0,0,0,1,0,0,3,11,1
1414,1414,2678,1990,S1,Lajang,34412000.0,1,0,13-02-2013,62,52000,12000,50000,4000,36000,55000,3,5,0,3,9,0,0,0,0,0,0,3,11,0
1415,1415,6376,1979,S1,Lajang,57537000.0,1,0,10-06-2013,83,191000,56000,139000,51000,8000,100000,4,4,3,8,4,0,0,0,0,0,0,3,11,0
1416,1416,524,1966,SMA,Bertunangan,22634000.0,0,0,16-01-2013,47,2000,23000,11000,8000,6000,46000,1,2,1,2,8,0,0,0,0,0,0,3,11,0
1417,1417,10341,1948,S1,Bertunangan,51315000.0,0,0,23-02-2014,45,68000,28000,39000,16000,30000,41000,1,2,2,5,2,0,0,0,0,0,0,3,11,0
1418,1418,5654,1972,S1,Menikah,36026000.0,2,1,16-03-2014,34,20000,4000,10000,6000,4000,17000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1419,1419,4098,1973,S1,Menikah,24639000.0,1,1,28-01-2014,3,20000,3000,16000,0,4000,1000,3,2,0,4,6,0,0,0,0,0,0,3,11,0
1420,1420,5824,1972,S3,Bertunangan,34578000.0,2,1,11-04-2014,1,7000,0,1000,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1421,1421,7000,1972,D3,Lajang,65704000.0,0,0,13-10-2013,18,279000,172000,74000,38000,8000,246000,1,2,10,10,1,0,0,0,0,0,0,3,11,0
1422,1422,2561,1966,S1,Lajang,63810000.0,0,1,11-11-2012,45,977000,12000,253000,16000,12000,101000,4,4,3,12,8,0,1,0,0,0,0,3,11,0
1423,1423,5229,1969,S3,Bertunangan,54132000.0,0,1,16-02-2014,81,30000,1000,8000,0,0,3000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1424,1424,4086,1959,S1,Menikah,18690000.0,0,0,28-12-2012,77,6000,1000,7000,23000,4000,19000,1,1,1,2,8,0,0,0,0,0,0,3,11,0
1425,1425,2428,1970,S1,Menikah,28164000.0,1,0,04-05-2013,23,3000,18000,26000,11000,8000,12000,3,2,0,4,7,0,0,0,0,0,0,3,11,0
1426,1426,8254,1974,S3,Menikah,34596000.0,1,0,13-04-2013,48,14000,0,2000,0,0,7000,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1427,1427,2836,1972,S3,Menikah,43269000.0,1,0,16-09-2013,61,10000,1000,7000,0,0,1000,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1428,1428,8418,1958,D3,Lajang,38741000.0,1,1,30-03-2014,60,7000,10000,17000,8000,6000,13000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1429,1429,1362,1972,S1,Lajang,31907000.0,0,0,04-03-2013,75,33000,87000,64000,175000,16000,74000,1,6,1,6,7,0,0,0,0,0,0,3,11,0
1430,1430,7152,1983,S2,Menikah,27100000.0,1,0,05-04-2013,64,12000,0,13000,2000,0,10000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1431,1431,10033,1973,D3,Cerai,31163000.0,1,0,13-02-2014,54,2000,3000,10000,11000,2000,10000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1432,1432,9349,1985,S1,Menikah,92533000.0,0,0,19-12-2013,84,693000,21000,118000,110000,147000,42000,1,6,5,11,2,0,0,1,1,0,0,3,11,0
1433,1433,274,1973,S1,Lajang,34853000.0,1,1,23-12-2013,75,9000,3000,15000,2000,3000,2000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1434,1434,3388,1967,S1,Cerai,70844000.0,1,1,30-10-2013,16,129000,26000,67000,3000,67000,2000,5,6,1,5,7,0,0,0,0,0,0,3,11,0
1435,1435,922,1979,D3,Menikah,31086000.0,1,1,04-05-2013,79,16000,2000,11000,3000,0,16000,2,1,1,2,8,1,0,0,0,0,0,3,11,0
1436,1436,8588,1961,S1,Menikah,60544000.0,1,1,25-08-2012,92,201000,2000,43000,3000,5000,35000,4,5,1,5,6,0,0,0,0,0,0,3,11,0
1437,1437,2518,1986,D3,Bertunangan,20491000.0,0,0,25-01-2013,16,5000,4000,5000,4000,2000,10000,1,0,1,2,7,0,0,0,0,0,0,3,11,0
1438,1438,574,1964,S1,Menikah,42523000.0,0,0,23-04-2014,96,14000,36000,11000,3000,26000,35000,1,1,1,4,2,0,0,0,0,0,0,3,11,0
1439,1439,3220,1983,S1,Menikah,39922000.0,1,0,14-02-2013,30,29000,12000,59000,19000,1000,36000,2,3,0,4,8,0,0,0,0,0,0,3,11,0
1440,1440,5967,1952,S1,Bertunangan,33402000.0,1,1,18-07-2013,60,26000,2000,19000,10000,5000,8000,3,2,1,3,8,0,0,0,0,0,0,3,11,0
1441,1441,1183,1949,S2,Menikah,36408000.0,1,1,21-09-2013,11,9000,1000,4000,3000,2000,3000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1442,1442,6856,1979,S1,Bertunangan,21645000.0,1,0,03-09-2012,75,14000,0,23000,4000,5000,19000,3,3,0,3,9,0,0,0,0,0,0,3,11,1
1443,1443,4530,1948,S2,Janda,78427000.0,0,0,24-10-2012,36,972000,19000,595000,180000,26000,138000,3,3,7,10,3,0,0,0,1,0,0,3,11,1
1444,1444,1553,1946,S1,Bertunangan,82657000.0,0,0,27-09-2013,71,966000,168000,672000,246000,105000,126000,1,7,5,10,4,0,1,0,1,0,0,3,11,0
1445,1445,4682,1958,S1,Menikah,51876000.0,0,0,15-10-2013,88,99000,27000,102000,28000,48000,6000,1,2,2,8,1,0,0,0,0,0,0,3,11,0
